PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Al-Fahdawi, Ahmed A. H.; Rabee, Adel M.; Al-Hirmizy, Shaheen M.								Water quality monitoring of Al-Habbaniyah Lake using remote sensing and in situ measurements								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	6					367	10.1007/s10661-015-4607-2			JUN 2015	2015										4							WOS:000355918600012		
J	Xiao, Yang; Xiao, Qiang; Ouyang, Zhiyun; Qin Maomao								Assessing changes in water flow regulation in Chongqing region, China								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	6					362	10.1007/s10661-015-4370-4			JUN 2015	2015										1							WOS:000355918600007		
J	Luscz, Emily C.; Kendall, Anthony D.; Hyndman, David W.								High resolution spatially explicit nutrient source models for the Lower Peninsula of Michigan								JOURNAL OF GREAT LAKES RESEARCH				41	2			618	629		10.1016/j.jglr.2015.02.004			JUN 2015	2015										4							WOS:000356400000033		
J	Feathers, Alexandra; Aycinena, Ana C.; Lovasi, Gina S.; Rundle, Andrew; Gaffney, Ann Ogden; Richardson, John; Hershman, Dawn; Koch, Pam; Contento, Isobel; Greenlee, Heather								Food environments are relevant to recruitment and adherence in dietary modification trials								NUTRITION RESEARCH				35	6			480	488		10.1016/j.nutres.2015.04.007			JUN 2015	2015										2							WOS:000356643400003		
J	Jeelani, S.; Sabesan, S.; Subramanian, S.								Community knowledge, awareness and preventive practices regarding dengue fever in Puducherry - South India								PUBLIC HEALTH				129	6			790	796		10.1016/j.puhe.2015.02.026			JUN 2015	2015										6							WOS:000356368100024		
J	Ding, Mingtao; Wei, Fangqiang								GIS AND DWR BASED SHORT-TERM AND IMPENDING LANDSLIDE FORECASTING FOR LIANGSHAN PREFECTURE (CHINA)								TEHNICKI VJESNIK-TECHNICAL GAZETTE				22	3			695	702		10.17559/TV-20140313162152			JUN 2015	2015										0							WOS:000356616900018		
J	Hilger, Ludwig; Haas, Florian; Heckmann, Tobias; Wichmann, Volker; Trappe, Martin; Becht, Michael								Reconstruction of historic soil erosion rates in a small lake catchment of the Melrakkasletta peninsula of northeast Iceland using tephrochronology and ground-based LiDAR data								ZEITSCHRIFT FUR GEOMORPHOLOGIE				59	2			243	263		10.1127/zfg/2014/0154			JUN 2015	2015										1							WOS:000356562800005		
J	Lareau, Felissa; Baudouin, Yves								Evaluation and mapping of vulnerability to warming in the agglomeration of Montreal								CANADIAN GEOGRAPHER-GEOGRAPHE CANADIEN				59	2			234	245		10.1111/cag.12166			SUM 2015	2015										0							WOS:000356002200030		
J	Mouri, Goro; Aisaki, Naoko								Using land-use management policies to reduce the environmental impacts of livestock farming								ECOLOGICAL COMPLEXITY				22				169	177		10.1016/j.ecocom.2015.03.003			JUN 2015	2015										4							WOS:000356196900020		
J	Guri, Pardeep Kumar; Ray, P. K. Champati; Patel, Ramesh Chandra								Spatial prediction of landslide susceptibility in parts of Garhwal Himalaya, India, using the weight of evidence modelling								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	6					324	10.1007/s10661-015-4535-1			JUN 2015	2015										3							WOS:000355917300011		
J	Khadse, Gajanan K.; Vijay, Ritesh; Labhasetwar, Pawan K.								Prioritization of catchments based on soil erosion using remote sensing and GIS								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	6					333	10.1007/s10661-015-4545-z			JUN 2015	2015										2							WOS:000355917300020		
J	Muslim, Mohammad; Romshoo, Shakil Ahmad; Rather, A. Q.								Paddy crop yield estimation in Kashmir Himalayan rice bowl using remote sensing and simulation model								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	6					316	10.1007/s10661-015-4564-9			JUN 2015	2015										0							WOS:000355917300003		
J	Pradhan, N.; Habib, H.; Venkatappa, M.; Ebbers, T.; Duboz, R.; Shipin, O.								Framework tool for a rapid cumulative effects assessment: case of a prominent wetland in Myanmar								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	6					341	10.1007/s10661-015-4508-4			JUN 2015	2015										0							WOS:000355917300028		
J	Kadiyala, M. D. M.; Jones, James. W.; Mylavarapu, R. S.; Li, Y. C.; Reddy, M. D.; Umadevi, M.								Study of spatial water requirements of rice under various crop establishment methods using GIS and crop models								JOURNAL OF AGROMETEOROLOGY				17	1			1	10					JUN 2015	2015										1							WOS:000355963000001		
J	Rejani, R.; Rao, K. V.; Osman, M.; Chary, G. R.; Pushpanjali; Reddy, K. Sammi; Rao, Ch. Srinivasa								Location specific insitu soil and water conservation interventions for sustainable management of drylands								JOURNAL OF AGROMETEOROLOGY				17	1			55	60					JUN 2015	2015										3							WOS:000355963000009		
J	Susam, Tekin								Application of geostatistical techniques in mapping topsoil and subsoil chemical composition								JOURNAL OF ENGINEERING RESEARCH				3	2			9	24					JUN 2015	2015										0							WOS:000356106500002		
J	Kazakis, Nerantzis; Voudouris, Konstantinos S.								Groundwater vulnerability and pollution risk assessment of porous aquifers to nitrate: Modifying the DRASTIC method using quantitative parameters								JOURNAL OF HYDROLOGY				525				13	25		10.1016/j.jhydrol.2015.03.035			JUN 2015	2015										42							WOS:000355885600002		
J	Oikonomidis, D.; Dimogianni, S.; Kazakis, N.; Voudouris, K.								A GIS/Remote Sensing-based methodology for groundwater potentiality assessment in Tirnavos area, Greece								JOURNAL OF HYDROLOGY				525				197	208		10.1016/j.jhydrol.2015.03.056			JUN 2015	2015										20							WOS:000355885600016		
J	Seitz, Amy E.; Adjemian, Jennifer; Steiner, Claudia A.; Prevots, D. Rebecca								Spatial epidemiology of blastomycosis hospitalizations: detecting clusters and identifying environmental risk factors								MEDICAL MYCOLOGY				53	5			447	454		10.1093/mmy/myv014			JUN 2015	2015										5							WOS:000356249800003		
J	Tojibaev, Komiljon; Beshko, Natalya								Reassessment of diversity and analysis of distribution in Tulipa (Liliaceae) in Uzbekistan								NORDIC JOURNAL OF BOTANY				33	3			324	334		10.1111/njb.00616			JUN 2015	2015										1							WOS:000355734200004		
J	Zhang, Xueliang; Feng, Xuezhi; Xiao, Pengfeng								Multi-scale Segmentation of High Spatial Resolution Remote Sensing Images Using Adaptively Increased Scale Parameter								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				81	6			461	470		10.14358/PERS.81.6.461			JUN 2015	2015										3							WOS:000355785900007		
J	Dueholm, M.; Christensen, J. W.; Rydbjerg, S.; Hansen, E. S.; Ortoft, G.								Two- and three-dimensional transvaginal ultrasound with power Doppler angiography and gel infusion sonography for diagnosis of endometrial malignancy								ULTRASOUND IN OBSTETRICS & GYNECOLOGY				45	6			734	743		10.1002/uog.13421			JUN 2015	2015										3							WOS:000355674700018		
J	Valdes Manzanilla, Arturo; de la Cruz Uc, Xicotencatl								Spatial distribution of SO2 concentration and population exposure in the tropical city of Villahermosa, Mexico								AIR QUALITY ATMOSPHERE AND HEALTH				8	3			321	329		10.1007/s11869-014-0273-8			JUN 2015	2015										0							WOS:000355419500008		
J	Alvarez-Goncalvez, Cristina V.; Mudry, Marta D.; Nieves, Mariela								Accuracy assessment of datasets on the geographic distribution of Aotus spp. using a new Georeferencing Reliability Index								ANNALES ZOOLOGICI FENNICI				52	3			177	185		10.5735/086.052.0305			JUN 2015	2015										0							WOS:000355932600005		
J	Chen, Min; Wen, Yongning; Yue, Songshan								A progressive transmission strategy for GIS vector data under the precondition of pixel losslessness								ARABIAN JOURNAL OF GEOSCIENCES				8	6			3461	3475		10.1007/s12517-014-1467-y			JUN 2015	2015										3							WOS:000355336800009		
J	Pradeep, G. S.; Krishnan, M. V. Ninu; Vijith, H.								Identification of critical soil erosion prone areas and annual average soil loss in an upland agricultural watershed of Western Ghats, using analytical hierarchy process (AHP) and RUSLE techniques								ARABIAN JOURNAL OF GEOSCIENCES				8	6			3697	3711		10.1007/s12517-014-1460-5			JUN 2015	2015										9							WOS:000355336800027		
J	Al-Dabbas, Moutaz A.; Ali, Lamyaa A.; Afaj, Adnan H.								Determination of heavy metals and polycyclic aromatic hydrocarbon concentrations in soil and in the leaves of plant (Eucalyptus) of selected locations at Kirkuk-Iraq								ARABIAN JOURNAL OF GEOSCIENCES				8	6			3743	3753		10.1007/s12517-014-1454-3			JUN 2015	2015										1							WOS:000355336800031		
J	Al-Kubaisi, Manal S. H.; Ibraheem, Laith K.								Effect of tectonic activity on Kersi fan in Sinjar anticline northwest Iraq using GIS techniques								ARABIAN JOURNAL OF GEOSCIENCES				8	6			3755	3765		10.1007/s12517-014-1469-9			JUN 2015	2015										0							WOS:000355336800032		
J	Amiri, Mohammad Arab; Karimi, Mohammad; Sarab, Abbas Alimohammadi								Hydrocarbon resources potential mapping using the evidential belief functions and GIS, Ahvaz/Khuzestan Province, southwest Iran								ARABIAN JOURNAL OF GEOSCIENCES				8	6			3929	3941		10.1007/s12517-014-1494-8			JUN 2015	2015										2							WOS:000355336800047		
J	Louati, Mourad; Saidi, Hanen; Zargouni, Fouad								Shoreline change assessment using remote sensing and GIS techniques: a case study of the Medjerda delta coast, Tunisia								ARABIAN JOURNAL OF GEOSCIENCES				8	6			4239	4255		10.1007/s12517-014-1472-1			JUN 2015	2015										5							WOS:000355336800069		
J	Kachouri, Sameh; Achour, Hammadi; Abida, Habib; Bouaziz, Samir								Soil erosion hazard mapping using Analytic Hierarchy Process and logistic regression: a case study of Haffouz watershed, central Tunisia								ARABIAN JOURNAL OF GEOSCIENCES				8	6			4257	4268		10.1007/s12517-014-1464-1			JUN 2015	2015										6							WOS:000355336800070		
J	Celik, Recep								Mapping of groundwater potential zones in the Diyarbakir city center using GIS								ARABIAN JOURNAL OF GEOSCIENCES				8	6			4279	4286		10.1007/s12517-014-1485-9			JUN 2015	2015										2							WOS:000355336800072		
J	Mexia, Konstantina								Geoarchaeological observations in the wider area of Nemea using airphotos and GIS								EARTH SCIENCE INFORMATICS				8	2			269	278		10.1007/s12145-014-0190-2			JUN 2015	2015										0							WOS:000355750000002		
J	Nikolakopoulos, Konstantinos G.; Choussiafis, Christos; Karathanassi, Vassileia								Assessing the quality of DSM from ALOS optical and radar data for automatic drainage extraction								EARTH SCIENCE INFORMATICS				8	2			293	307		10.1007/s12145-014-0199-6			JUN 2015	2015										1							WOS:000355750000004		
J	He, Binbin; Wang, Dang; Chen, Cuihua								A novel method for mineral prospectivity mapping integrating spatial-scene similarity and weights-of-evidence								EARTH SCIENCE INFORMATICS				8	2			393	409		10.1007/s12145-014-0167-1			JUN 2015	2015										2							WOS:000355750000012		
J	Astsatryan, H.; Hayrapetyan, A.; Narsisian, W.; Saribekyan, A.; Asmaryan, Sh.; Saghatelyan, A.; Muradyan, V.; Guigoz, Y.; Giuliani, G.; Ray, N.								An interoperable web portal for parallel geoprocessing of satellite image vegetation indices								EARTH SCIENCE INFORMATICS				8	2			453	460		10.1007/s12145-014-0165-3			JUN 2015	2015										2							WOS:000355750000016		
J	Henrys, P. A.; Bee, E. J.; Watkins, J. W.; Smith, N. A.; Griffiths, R. I.								Mapping natural capital: optimising the use of national scale datasets								ECOGRAPHY				38	6			632	638		10.1111/ecog.00402			JUN 2015	2015										4							WOS:000355684500009		
J	Khaleda, Syeda; Murayama, Yuji								Identification of Suitability of Sites for Microenterprises for Value Chain Development: A Study in Gazipur District, Bangladesh								GROWTH AND CHANGE				46	2			274	291		10.1111/grow.12082			JUN 2015	2015										0							WOS:000355725300007		
J	Xiang, Yan; Stine, Zachary E.; Xia, Jinsong; Lu, Yunqi; O'Connor, Roddy S.; Altman, Brian J.; Hsieh, Annie L.; Gouw, Arvin M.; Thomas, Ajit G.; Gao, Ping; Sun, Linchong; Song, Libing; Yan, Benedict; Slusher, Barbara S.; Zhuo, Jingli; Ooi, London L.; Lee, Caroline G. L.; Mancuso, Anthony; McCallion, Andrew S.; Le, Anne; Milone, Michael C.; Rayport, Stephen; Felsher, Dean W.; Dang, Chi V.								Targeted inhibition of tumor-specific glutaminase diminishes cell-autonomous tumorigenesis								JOURNAL OF CLINICAL INVESTIGATION				125	6			2293	2306		10.1172/JCI75836			JUN 2015	2015										86							WOS:000355573900018		
J	Villanueva, Karen; Badland, Hannah; Giles-Corti, Billie; Goldfeld, Sharon								Using spatial analysis of the Australian Early Development Index to advance our understanding of "neighbourhood effects' research on child health and development								JOURNAL OF PAEDIATRICS AND CHILD HEALTH				51	6			577	579		10.1111/jpc.12822			JUN 2015	2015										2							WOS:000355733100004		
J	Forsman, Eric D.; Sovern, Stan G.; Taylor, Margaret; Biswell, Brian L.								HOME RANGE AND HABITAT SELECTION BY NORTHERN SPOTTED OWLS ON THE EASTERN SLOPE OF THE CASCADE MOUNTAINS, WASHINGTON								JOURNAL OF RAPTOR RESEARCH				49	2			109	128		10.3356/rapt-49-02-109-128.1			JUN 2015	2015										0							WOS:000355316700001		
J	Oka, Mayumi; Kubota, Takafumi; Tsubaki, Hiroe; Yamauchi, Keita								Analysis of impact of geographic characteristics on suicide rate and visualization of result with Geographic Information System								PSYCHIATRY AND CLINICAL NEUROSCIENCES				69	6			375	382		10.1111/pcn.12254			JUN 2015	2015										2							WOS:000355744100008		
J	McGrath, Leslie J.; Hopkins, Will G.; Hinckson, Erica A.								Associations of Objectively Measured Built-Environment Attributes with Youth Moderate-Vigorous Physical Activity: A Systematic Review and Meta-Analysis								SPORTS MEDICINE				45	6			841	865		10.1007/s40279-015-0301-3			JUN 2015	2015										24							WOS:000355603000006		
J	Jelokhani-Niaraki, Mohammadreza; Malczewski, Jacek								Decision complexity and consensus in Web-based spatial decision making: A case study of site selection problem using GIS and multicriteria analysis								CITIES				45				60	70		10.1016/j.cities.2015.03.007			JUN 2015	2015										8							WOS:000355063100007		
J	Zhu, Mingyong								Soil erosion assessment using USLE in the GIS environment: a case study in the Danjiangkou Reservoir Region, China								ENVIRONMENTAL EARTH SCIENCES				73	12			7899	7908		10.1007/s12665-014-3947-5			JUN 2015	2015										5							WOS:000355142800022		
J	Ramesh, V.; Anbazhagan, S.								Landslide susceptibility mapping along Kolli hills Ghat road section (India) using frequency ratio, relative effect and fuzzy logic models								ENVIRONMENTAL EARTH SCIENCES				73	12			8009	8021		10.1007/s12665-014-3954-6			JUN 2015	2015										8							WOS:000355142800032		
J	Martinez-Grana, A. M.; Goy, J. L.; Cimarra, C.								2D to 3D geologic mapping transformation using virtual globes and flight simulators and their applications in the analysis of geodiversity in natural areas								ENVIRONMENTAL EARTH SCIENCES				73	12			8023	8034		10.1007/s12665-014-3959-1			JUN 2015	2015										9							WOS:000355142800033		
J	Bozdag, Ayla								Combining AHP with GIS for assessment of irrigation water quality in Cumra irrigation district (Konya), Central Anatolia, Turkey								ENVIRONMENTAL EARTH SCIENCES				73	12			8217	8236		10.1007/s12665-014-3972-4			JUN 2015	2015										10							WOS:000355142800048		
J	Sener, Erhan; Sener, Sehnaz								Evaluation of groundwater vulnerability to pollution using fuzzy analytic hierarchy process method								ENVIRONMENTAL EARTH SCIENCES				73	12			8405	8424		10.1007/s12665-014-4001-3			JUN 2015	2015										9							WOS:000355142800062		
J	Youssef, Ahmed M.								Landslide susceptibility delineation in the Ar-Rayth area, Jizan, Kingdom of Saudi Arabia, using analytical hierarchy process, frequency ratio, and logistic regression models								ENVIRONMENTAL EARTH SCIENCES				73	12			8499	8518		10.1007/s12665-014-4008-9			JUN 2015	2015										18							WOS:000355142800068		
J	Mahmoud, Shereif H.; Tang, X.								Monitoring prospective sites for rainwater harvesting and stormwater management in the United Kingdom using a GIS-based decision support system								ENVIRONMENTAL EARTH SCIENCES				73	12			8621	8638		10.1007/s12665-015-4026-2			JUN 2015	2015										4							WOS:000355142800077		
J	Shahabi, Himan; Hashim, Mazlan; Bin Ahmad, Baharin								Remote sensing and GIS-based landslide susceptibility mapping using frequency ratio, logistic regression, and fuzzy logic methods at the central Zab basin, Iran								ENVIRONMENTAL EARTH SCIENCES				73	12			8647	8668		10.1007/s12665-015-4028-0			JUN 2015	2015										16							WOS:000355142800079		
J	Barre, Julien P. G.; Deletraz, Gaelle; Frayret, Jerome; Pinaly, Herve; Donard, Olivier F. X.; Amouroux, David								Approach to spatialize local to long-range atmospheric metal input (Cd, Cu, Hg, Pb) in epiphytic lichens over a meso-scale area (Pyr,n,es-Atlantiques, southwestern France)								ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH				22	11			8536	8548		10.1007/s11356-014-3990-5			JUN 2015	2015										2							WOS:000354960300052		
J	Clark, E. V.; Odhiambo, B. K.; Yoon, S.; Pilati, L.								Hydroacoustic and spatial analysis of sediment fluxes and accumulation rates in two Virginia reservoirs, USA								ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH				22	11			8659	8671		10.1007/s11356-014-4050-x			JUN 2015	2015										2							WOS:000354960300064		
J	Inanloo, Bahareh; Tansel, Berrin								Explosion impacts during transport of hazardous cargo: GIS-based characterization of overpressure impacts and delineation of flammable zones for ammonia								JOURNAL OF ENVIRONMENTAL MANAGEMENT				156				1	9		10.1016/j.jenvman.2015.02.044			JUN 1 2015	2015										5							WOS:000355036700001		
J	Saint-Geours, N.; Grelot, F.; Bailly, J. -S.; Lavergne, C.								Ranking sources of uncertainty in flood damage modelling: a case study on the cost-benefit analysis of a flood mitigation project in the Orb Delta, France								JOURNAL OF FLOOD RISK MANAGEMENT				8	2			161	176		10.1111/jfr3.12068			JUN 2015	2015										5							WOS:000355246000006		
J	Lee, Kwang-Soo; Kwon, Hyuk-Jun								Analyzing the geographic distribution of major medical equipment with smart geographic system								JOURNAL OF SUPERCOMPUTING				71	6			1996	2019		10.1007/s11227-014-1218-6			JUN 2015	2015										0							WOS:000355231600004		
J	Watson, Joss J. W.; Hudson, Malcolm D.								Regional Scale wind farm and solar farm suitability assessment using GIS-assisted multi-criteria evaluation								LANDSCAPE AND URBAN PLANNING				138				20	31		10.1016/j.landurbplan.2015.02.001			JUN 2015	2015										29							WOS:000355023000003		
J	Budimir, M. E. A.; Atkinson, P. M.; Lewis, H. G.								A systematic review of landslide probability mapping using logistic regression								LANDSLIDES				12	3			419	436		10.1007/s10346-014-0550-5			JUN 2015	2015										14							WOS:000355341400001		
J	Bregoli, Francesco; Medina, Vicente; Chevalier, Guillaume; Huerlimann, Marcel; Bateman, Allen								Debris-flow susceptibility assessment at regional scale: Validation on an alpine environment								LANDSLIDES				12	3			437	454		10.1007/s10346-014-0493-x			JUN 2015	2015										6							WOS:000355341400002		
J	Dueholm, Margit; Marinovskij, Edvard; Hansen, Estrid Staer; Moller, Charlotte; Ortoft, Gitte								Diagnostic methods for fast-track identification of endometrial cancer in women with postmenopausal bleeding and endometrial thickness greater than 5 mm								MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY				22	6			616	626		10.1097/gme.0000000000000358			JUN 2015	2015										7							WOS:000355238100007		
J	Hu, Long; Lin, Kai; Hassan, Mohammad Mehedi; Alamri, Atif; Alelaiwi, Abdulhameed								CFSF: On Cloud-Based Recommendation for Large-Scale E-commerce								MOBILE NETWORKS & APPLICATIONS				20	3			380	390		10.1007/s11036-014-0560-5			JUN 2015	2015										2							WOS:000355430400011		
J	Case, Bradley S.; Hale, Roddy J.								Using novel metrics to assess biogeographic patterns of abrupt treelines in relation to abiotic influences								PROGRESS IN PHYSICAL GEOGRAPHY				39	3			310	336		10.1177/0309133315569338			JUN 2015	2015										1							WOS:000355265300002		
J	Fussell, Sandra B.; Dionne, Michele L.; Theodose, Theresa A.								Expansion Rates of Phragmites australis Patches in a Partially Restored Maine Salt Marsh								WETLANDS				35	3			557	565		10.1007/s13157-015-0645-3			JUN 2015	2015										3							WOS:000355346200012		
J	Wilhelmson, Helene; Dell'Unto, Nicolo								Virtual taphonomy: A new method integrating excavation and postprocessing in an archaeological context								AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY				157	2			305	321		10.1002/ajpa.22715			JUN 2015	2015										9							WOS:000354731600011		
J	Bernal, Nicholas A.; DeAngelis, Donald L.; Schofield, Pamela J.; Sealey, Kathleen Sullivan								Predicting spatial and temporal distribution of Indo-Pacific lionfish (Pterois volitans) in Biscayne Bay through habitat suitability modeling								BIOLOGICAL INVASIONS				17	6			1603	1614		10.1007/s10530-014-0819-6			JUN 2015	2015										1							WOS:000354373500003		
J	Guo, Liang; Li, Xiaozhao; Zhou, Yangyi; Zhang, Yangsong								Generation and verification of three-dimensional network of fractured rock masses stochastic discontinuities based on digitalization								ENVIRONMENTAL EARTH SCIENCES				73	11			7075	7088		10.1007/s12665-015-4175-3			JUN 2015	2015										12							WOS:000354712300029		
J	Sun, Yan; Zhao, Shuqing; Qu, Wenyuan								Quantifying spatiotemporal patterns of urban expansion in three capital cities in Northeast China over the past three decades using satellite data sets								ENVIRONMENTAL EARTH SCIENCES				73	11			7221	7235		10.1007/s12665-014-3901-6			JUN 2015	2015										11							WOS:000354712300041		
J	Kaliraj, S.; Chandrasekar, N.; Magesh, N. S.								Morphometric analysis of the River Thamirabarani sub-basin in Kanyakumari District, South west coast of Tamil Nadu, India, using remote sensing and GIS								ENVIRONMENTAL EARTH SCIENCES				73	11			7375	7401		10.1007/s12665-014-3914-1			JUN 2015	2015										7							WOS:000354712300051		
J	Guo, Mingqiang; Huang, Ying; Xie, Zhong								A balanced decomposition approach to real-time visualization of large vector maps in CyberGIS								FRONTIERS OF COMPUTER SCIENCE				9	3			442	455		10.1007/s11704-014-3498-7			JUN 2015	2015										2							WOS:000354194300010		
J	Stevenazzi, Stefania; Masetti, Marco; Nghiem, Son V.; Sorichetta, Alessandro								Groundwater vulnerability maps derived from a time-dependent method using satellite scatterometer data								HYDROGEOLOGY JOURNAL				23	4			631	647		10.1007/s10040-015-1236-3			JUN 2015	2015										11							WOS:000354620800003		
J	Bhuiyan, Chandrashekhar								Hydrological characterisation of geological lineaments: a case study from the Aravalli terrain, India								HYDROGEOLOGY JOURNAL				23	4			673	686		10.1007/s10040-015-1239-0			JUN 2015	2015										3							WOS:000354620800005		
J	Beigi, Ehsan; Tsai, Frank T. -C.								Comparative study of climate-change scenarios on groundwater recharge, southwestern Mississippi and southeastern Louisiana, USA								HYDROGEOLOGY JOURNAL				23	4			789	806		10.1007/s10040-014-1228-8			JUN 2015	2015										3							WOS:000354620800012		
J	Chowdhury, Ehsan H.; Hassan, Quazi K.								Operational perspective of remote sensing-based forest fire danger forecasting systems								ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				104				224	236		10.1016/j.isprsjprs.2014.03.011			JUN 2015	2015										12							WOS:000355030700019		
J	Huang, Hao; Yin, Li								Creating sustainable urban built environments: An application of hedonic house price models in Wuhan, China								JOURNAL OF HOUSING AND THE BUILT ENVIRONMENT				30	2			219	235		10.1007/s10901-014-9403-8			JUN 2015	2015										4							WOS:000354404200003		
J	Demir, Ibrahim; Conover, Helen; Krajewski, Witold F.; Seo, Bong-Chul; Goska, Radoslaw; He, Yubin; McEniry, Michael F.; Graves, Sara J.; Petersen, Walter								Data-Enabled Field Experiment Planning, Management, and Research Using Cyberinfrastructure								JOURNAL OF HYDROMETEOROLOGY				16	3			1155	1170		10.1175/JHM-D-14-0163.1			JUN 2015	2015										6							WOS:000355126500012		
J	Hou, Xi-Yong; Wu, Li; Lu, Xiao; Di, Xiang-Hong								Effects of Time-Duration on the Performance of the Spatial-Markov Model for Land use Change Forecasting								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				43	2			287	295		10.1007/s12524-014-0400-x			JUN 2015	2015										2							WOS:000354894500008		
J	Sridhar, M.; Babu, V. Ramesh; Chaturvedi, A. K.; Roy, M. K.								Predictive GIS Modeling from Landsat, AGRS, Aeromagnetic and Ground Surveys for Uranium Exploration-A Case Study from Sonakhan Block, Chhattisgarh, India								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				43	2			347	362		10.1007/s12524-014-0389-1			JUN 2015	2015										0							WOS:000354894500013		
J	Muley, S. V.; Katpatal, Y. B.; Kundal, P. P.; Khare, Y. D.								Spatial Analysis of Impact of Orange Cultivation over Groundwater Regime: A Case Study of Kolar Watershed, Nagpur District, Maharashtra								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				43	2			395	406		10.1007/s12524-014-0419-z			JUN 2015	2015										1							WOS:000354894500016		
J	Bihamta, Neda; Soffianian, Alireza; Fakheran, Sima; Gholamalifard, Mehdi								Using the SLEUTH Urban Growth Model to Simulate Future Urban Expansion of the Isfahan Metropolitan Area, Iran								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				43	2			407	414		10.1007/s12524-014-0402-8			JUN 2015	2015										11							WOS:000354894500017		
J	Beko, Gabriel; Kjeldsen, Birthe Uldahl; Olsen, Yulia; Schipperijn, Jasper; Wierzbicka, Aneta; Karottki, Donna Gabriela; Toftum, Jorn; Loft, Steffen; Clausen, Geo								Contribution of various microenvironments to the daily personal exposure to ultrafine particles: Personal monitoring coupled with GPS tracking								ATMOSPHERIC ENVIRONMENT				110				122	129		10.1016/j.atmosenv.2015.03.053			JUN 2015	2015										14							WOS:000354591500014		
J	Shalaby, Adel; Moghanm, Farahat Saad								Assessment of urban sprawl on agricultural soil of northern Nile Delta of Egypt using RS and GIS								CHINESE GEOGRAPHICAL SCIENCE				25	3			274	282		10.1007/s11769-015-0748-z			JUN 2015	2015										2							WOS:000354446500002		
J	Zhang Jifei; Deng Wei; Liu Shaoquan								Geographical space development zone classification: An essential guide for transformation of mountain resource cities								CHINESE GEOGRAPHICAL SCIENCE				25	3			361	374		10.1007/s11769-015-0755-0			JUN 2015	2015										0							WOS:000354446500009		
J	Wang, Yong; Liu, Zhenling; Liao, Hongyan; Li, Chengjun								Improving the performance of GIS polygon overlay computation with MapReduce for spatial big data processing								CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS				18	2			507	516		10.1007/s10586-015-0428-x			JUN 2015	2015										20							WOS:000354412400002		
J	de Flamingh, Alida; Sole, Catherine L.; van Aarde, Rudi J.								Genetic evidence for spatial structuring in a continuous African elephant (Loxodonta africana) population								CONSERVATION GENETICS				16	3			613	623		10.1007/s10592-014-0686-9			JUN 2015	2015										1							WOS:000354375500010		
J	Siyal, Shahid Hussain; Mentis, Dimitris; Mortberg, Ulla; Samo, Saleem Roza; Howells, Mark								A preliminary assessment of wind generated hydrogen production potential to reduce the gasoline fuel used in road transport sector of Sweden								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				40	20			6501	6511		10.1016/j.ijhydene.2015.03.108			JUN 1 2015	2015										9							WOS:000354581100002		
J	Lilhare, Rajtantra; Garg, Vaibhav; Nikam, Bhaskar R.								Application of GIS-Coupled Modified MMF Model to Estimate Sediment Yield on a Watershed Scale								JOURNAL OF HYDROLOGIC ENGINEERING				20	6					C5014002	10.1061/(ASCE)HE.1943-5584.0001063			JUN 2015	2015										0							WOS:000354547700007		
J	Mondal, Arun; Khare, Deepak; Kundu, Sananda; Meena, Pramod Kumar; Mishra, P. K.; Shukla, Rituraj								Impact of Climate Change on Future Soil Erosion in Different Slope, Land Use, and Soil-Type Conditions in a Part of the Narmada River Basin, India								JOURNAL OF HYDROLOGIC ENGINEERING				20	6					C5014003	10.1061/(ASCE)HE.1943-5584.0001065			JUN 2015	2015										5							WOS:000354547700008		
J	Verma, Arbind Kumar; Jha, Madan Kumar								Evaluation of a GIS-Based Watershed Model for Streamflow and Sediment-Yield Simulation in the Upper Baitarani River Basin of Eastern India								JOURNAL OF HYDROLOGIC ENGINEERING				20	6					C5015001	10.1061/(ASCE)HE.1943-5584.0001134			JUN 2015	2015										2							WOS:000354547700021		
